NoDossier;DateYMD;Idx;Operator;Band width;Avg value;Avg unit;
PM/EM/006;20180912;13;TANGO;"2140,1 MHz-2154,9 MHz";183,4;mV/m
PM/EM/006;20180912;14;POST;"2620,0 MHz-2640,0 MHz";<17,74;mV/m
PM/EM/006;20180912;15;ORANGE;"2640,0 MHz-2660,0 MHz";<17,89;mV/m
PM/EM/006;20180912;16;TANGO;"2660,0 MHz-2680,0 MHz";<18,04;mV/m
PM/EM/006;20180912;;#Others;"-";<94,03;mV/m
PM/EM/006;20180912;;#Total;"-";1,114;V/m
PM/EM/007;20180119;0;POST;"791,0 MHz-801,0 MHz";<5,878;mV/m
PM/EM/007;20180119;1;TANGO;"801,0 MHz-811,0 MHz";17,08;mV/m
PM/EM/007;20180119;2;ORANGE;"811,0 MHz-821,0 MHz";<5,818;mV/m
PM/EM/007;20180119;3;ORANGE;"925,1 MHz-934,9 MHz";<5,395;mV/m
PM/EM/007;20180119;4;POST;"935,1 MHz-939,7 MHz";<3,676;mV/m
PM/EM/007;20180119;5;TANGO;"940,1 MHz-944,7 MHz";29,31;mV/m
PM/EM/007;20180119;6;POST;"944,9 MHz-952,3 MHz";320,8;mV/m
PM/EM/007;20180119;7;TANGO;"952,5 MHz-959,9 MHz";<4,599;mV/m
PM/EM/007;20180119;8;ORANGE;"1805,0 MHz-1830,0 MHz";<8,946;mV/m
PM/EM/007;20180119;9;TANGO;"1830,0 MHz-1855,0 MHz";<9,146;mV/m
PM/EM/007;20180119;10;POST;"1855,0 MHz-1880,0 MHz";<9,351;mV/m
PM/EM/007;20180119;11;POST;"2110,3 MHz-2125,3 MHz";103,5;mV/m
PM/EM/007;20180119;12;ORANGE;"2125,3 MHz-2140,1 MHz";<9,787;mV/m
PM/EM/007;20180119;13;TANGO;"2140,1 MHz-2154,9 MHz";<9,997;mV/m
PM/EM/007;20180119;14;POST;"2620,0 MHz-2640,0 MHz";<17,74;mV/m
PM/EM/007;20180119;15;ORANGE;"2640,0 MHz-2660,0 MHz";<17,89;mV/m
PM/EM/007;20180119;16;TANGO;"2660,0 MHz-2680,0 MHz";<18,04;mV/m
PM/EM/007;20180119;;#Others;"-";<94,03;mV/m
PM/EM/007;20180119;;#Total;"-";342,7;mV/m
PM/EM/008;20190618;0;POST;"791,0 MHz-801,0 MHz";165,7;mV/m
PM/EM/008;20190618;1;TANGO;"801,0 MHz-811,0 MHz";373,9;mV/m
PM/EM/008;20190618;2;ORANGE;"811,0 MHz-821,0 MHz";13,51;mV/m
PM/EM/008;20190618;3;ORANGE;"925,1 MHz-934,9 MHz";26,06;mV/m
PM/EM/008;20190618;4;POST;"935,1 MHz-939,7 MHz";143,5;mV/m
PM/EM/008;20190618;5;TANGO;"940,1 MHz-944,7 MHz";217,2;mV/m
PM/EM/008;20190618;6;POST;"944,9 MHz-952,3 MHz";259,1;mV/m
PM/EM/008;20190618;7;TANGO;"952,5 MHz-959,9 MHz";131,2;mV/m
